text,airline_sentiment_new_score
hora,0
retraso,-1
estan,0
pidiendo,0
disculpas,1
llegada,1
tardia,0
aparato,0
procedente,1
hora,0
conversacion,0
vuelo,0
ibo,0
mas,1
agradable,1
pasajeros,0
acaban,-1
vol,0
secuestra,0
vuelo,0
ryanair,0
esque,0
pasta,0
sabes,1
asi,0
hago,0
dedo,0
queridos,1
reyes,0
magos,0
deseamos,0
unas,0
felices,1
fiestas,1
feliz,1
ano,1
nuevo,1
lleno,1
v,0
super,1
vuelo,0
amabilidad,1
tripulacion,0
tierra,0
muchas,1
gracias,1
caso,-1
ser,1
asi,0
liberaria,1
cupo,0
aplauso,1
web,0
iberia,0
funciona,1
si,1
conectas,0
brasil,0
oye,-1
va,0
querer,1
conectars,0
cuatro,0
horazas,0
vuelo,0
infernal,-1
vuelta,0
suecia,0
ryanair,0
perdonan,1
si,1
vuelta,0
sillita,0
gracias,1
sabia,1
pienso,0
reclamar,-1
dejado,-1
varios,0
dias,0
pedido,0
dos,0
veces,0
tarjeta,0
embarque,0
dos,0
llego,1
pdf,0
puede,1
abrir,1
solo,-1
ocupa,1
bytes,0
puedo,1
hacer,0
checkin,1
ningun,-1
lado,0
problema,-1
encanta,1
respuesta,0
dificil,0
gente,0
tome,0
conciencia,0
gente,0
in,0
puedo,1
confirmar,1
vuelo,0
londres,0
madrid,0
manana,0
manana,0
empiezas,0
asi,0
acabas,0
disenando,0
web,0
ryanair,0
ryanair,0
cada,0
vez,0
peor,-1
alegro,1
cancelaran,-1
vuelo,0
sinceramente,0
entiendo,1
p,0
si,1
numero,0
ib,0
numero,0
tarjeta,0
reservacion,0
compra,-1
registre,0
ib,0
agradezco,1
infor,0
hola,0
llegado,1
bilbao,0
maleta,0
aeropuerto,0
dicen,0
mandaran,0
tarde,-1
m,0
enviado,1
gracias,1
wifi,1
gratuito,1
cuotas,0
mb,0
decentes,1
mb,0
serio,-1
bueno,1
ryanair,0
volado,0
ultimamente,1
tambien,1
mejorado,0
gusta,1
subvencionar,0
cojones,-1
teneis,0
low,1
cost,0
retrasos,-1
extrana,-1
quereis,1
diga,0
aqui,0
seguimos,0
iberia,0
suma,0
sigue,0
destinia,0
establece,0
conexion,1
ndc,0
nexotur,0
hola,0
iberia,0
mido,0
mejor,1
yendo,1
manos,0
bueno,1
traigas,0
giro,1
marcado,0
nombre,0
va,0
pasar,0
hace,0
anos,1
pueden,1
ganar,1
monumental,0
si,1
pudo,1
lograr,1
club,0
iberia,0
bio,0
b,0
enviado,1
privado,1
urgente,-1
iberia,0
answer,0
dios,0
pido,0
ver,0
si,1
cuidais,0
poquito,-1
mas,1
dejais,-1
volar,0
ab,0
bilbao,0
ira,-1
iberia,0
dejo,-1
bastante,1
claro,1
tal,0
precios,0
conmemorar,1
aniversarioiberia,0
viajar,0
ryanair,0
deberia,0
ser,1
considerado,1
deporte,0
alto,-1
riesgo,-1
hola,0
puede,1
comprar,-1
dos,0
pasajes,0
utilizar,0
solo,-1
unopara,0
tener,0
mas,1
lugar,0
queremos,1
aqui,0
salud,1
viendo,0
afectada,-1
perdio,-1
maleta,0
medicamentos,1
adentro,1
alumnos,0
empresa,0
ryanair,0
cae,-1
casi,0
ultima,-1
semana,0
quereis,1
saber,1
mas,1
claro,1
agua,0
vas,0
volver,1
ryanair,0
enhorabuena,0
x,0
tener,0
presidente,0
q,0
promueve,0
humildadconfianza,1
ilusion,1
humor,1
lecciones,0
vida,1
yl,0
holaargentina,0
ojala,-1
suerte,1
saliendo,0
madrid,0
iberia,0
sierranorte,0
lacabrera,0
takeoff,1
prenden,0
calefaccion,1
despues,1
puse,1
chamarra,0
nicaragua,0
recibio,1
mas,1
mil,1
turistas,0
europeos,0
cuales,0
espanoles,0
volar,0
misionimposible,-1
bilbao,0
vuelos,0
prox,0
h,0
mostradores,0
cola,0
llevo,1
minutos,0
telefono,0
hacer,0
cambio,-1
billete,1
espartaco,0
ryanair,0
rebelion,-1
esclavos,-1
low,1
cost,0
ryanair,0
loteria,0
tocado,0
sabe,1
si,1
dentro,0
anos,1
igual,1
suerte,1
espero,-1
afecte,-1
pierde,-1
valija,0
personal,0
ezeiza,0
ve,0
diferencia,0
peso,0
denuncia,-1
policial,0
pasajero,0
harto,-1
esperar,-1
sale,1
puerta,0
emergencia,0
avion,0
hola,0
ano,1
ofertas,1
cinturon,0
sacais,0
siempre,0
enero,0
salen,0
promocion,1
viaja,0
mas,1
gracias,1
zapatero,0
igual,1
felipe,0
gonzalez,0
negocio,0
carlos,0
andres,0
perez,0
venta,1
viasa,0
iberi,0
vuelos,0
transcontinentales,0
iberia,0
fama,0
ser,1
the,0
worst,0
holaeuropa,0
gracias,1
iberia,0
puede,1
viajar,0
ticket,0
solo,-1
ida,0
libro,0
familia,0
acompanada,1
esposo,0
hijo,0
ciudadanos,0
espanoles,0
puesto,0
zona,0
bussiness,0
iberia,0
jajajajajaja,1
ojo,0
acabo,-1
entrar,0
app,0
iberia,0
x,0
casualidad,1
ahora,1
desbloqueado,1
cu,0
fan,0
azafato,0
vuelo,0
ryanair,0
pongan,1
moviles,0
modo,0
avion,0
si,1
va,0
siendo,0
hora,0
comprar,-1
smartphone,0
aviacion,0
ryanair,0
ryanair,0
reconocera,1
sindicatos,0
pilotos,0
evitar,-1
huelgas,-1
fb,0
cabe,0
duda,-1
momento,0
sigue,0
refugio,0
asi,0
lleva,1
dos,0
semanas,0
rt,0
si,1
podria,1
seguirme,0
continuar,0
dm,0
feliz,1
ano,1
caturanz,0
camara,0
turismo,0
anzoategui,0
institucion,0
gremial,0
gubernamental,0
amigos,1
menudos,1
impresentables,-1
despues,1
dia,0
volandovuelvo,0
casa,0
navidad,0
perdeis,-1
maleta,0
sigue,0
aparecer,1
pasado,-1
horas,0
normal,0
necesito,-1
cosas,0
decidme,0
q,0
vi,0
vertical,0
nine,0
tripulantes,0
cabina,0
experiencia,0
ryanair,0
cuenca,0
si,1
influencer,1
internet,0
toca,0
vuelo,0
blackfriday,0
ryanair,0
oferta,1
vuelos,0
ciudades,0
euros,0
volar,0
diciembre,0
abril,0
alicante,0
cuenta,0
leyenda,0
avion,0
ryanair,0
salio,0
retraso,-1
entiendo,1
empleadospero,0
tambien,1
entender,1
llevamos,1
horasminutos,0
pie,0
cola,0
segundo,0
tiempo,0
cobresal,0
iberia,0
primerab,1
ryanair,0
da,0
vida,1
dandome,0
pasillo,0
pal,0
jueves,0
creeis,1
pagara,1
arreglos,0
bici,0
creo,-1
pueden,1
fusionar,0
avios,0
vueling,0
iberia,0
si,1
hoy,0
diciembre,0
siglo,0
xxi,0
ryanair,0
acepta,1
sindicatos,0
pilotos,0
ganan,1
ryanair,0
acepta,1
gustado,1
video,0
ryanair,0
vs,0
emirates,0
vuelo,0
puntual,1
verdad,1
acost,0
ryanair,0
metete,0
recordatorios,1
checkin,1
quepan,1
pienso,0
coger,-1
vuelo,0
agita,-1
puno,0
pocas,-1
companias,0
entiende,1
valor,1
tiempo,0
persona,0
vergonzoso,-1
trato,0
via,0
todas,0
maletas,0
enlaces,0
rectificar,-1
politica,0
operacion,1
rindio,0
homenaje,1
damnificados,0
huracan,0
maria,0
puerto,0
riuco,0
exposicion,0
iberia,0
organiz,0
cola,0
checkin,1
ryanair,0
mas,1
rapida,1
air,0
france,0
estapasando,0
vuelveacasavuelvepornavidad,0
paso,0
vueling,0
avisaban,0
kas,0
tarifas,0
incompatibles,-1
low,1
cost,0
easyjet,0
bajan,-1
aun,0
mas,1
precios,0
salvar,1
efecto,0
cataluna,0
cualquiera,0
entiende,1
espacio,0
finito,0
entiende,1
proceso,0
retirar,-1
podeis,1
informarme,1
afecta,-1
huelga,-1
prat,0
vuelo,0
gracias,1
puede,1
desentender,0
reglamentacion,0
internacional,0
ultimo,-1
transportador,0
responsable,1
iberia,0
tendra,0
nuevas,1
conexiones,1
aeropuerto,0
madrid,0
hacia,0
managua,0
san,0
francisco,0
hola,0
nueva,1
iberia,0
fincasparaalquilar,0
fincasdeturismo,0
paquetesturisticos,0
casascampestres,0
tel,0
unicos,1
cc,0
hola,0
antonio,0
si,1
quieres,1
ayudemos,1
solucionar,1
dudas,-1
puedas,1
ten,0
gracias,1
afectos,1
rd,0
felicidades,1
ryanair,0
vuelo,0
madridfuerreventura,0
h,0
retraso,-1
precio,0
estan,0
vuelos,0
republica,0
dominicana,0
descuentos,0
volar,0
nueva,1
republica,0
nuevas,1
rutas,0
dsd,0
mad,0
deberian,0
preocupar,-1
tmb,0
suerte,1
van,1
tener,0
amigos,1
mios,0
acaban,-1
entrar,0
poder,1
compartir,0
cabina,0
contigo,1
hola,0
hace,0
semana,0
puse,1
reclamacion,-1
cobrado,-1
dos,0
veces,0
billetes,1
todavia,0
m,0
parece,0
problema,-1
buscador,0
web,0
funciona,1
intentado,1
firefox,0
chrome,0
nuevas,1
maquinas,0
facturacion,0
puenteaereo,0
entran,0
bucle,0
logico,0
piden,0
escanees,0
l,0
ejem,0
ejemweb,0
iberia,0
level,0
francia,0
vergonzoso,-1
despues,1
hoy,0
negociaciones,0
sindicato,0
iberia,0
sigan,0
negando,-1
f,0
iberia,0
cara,0
mejor,1
calidad,1
ultimo,-1
adios,-1
padre,0
iberia,0
angeles,1
chicos,0
mes,0
ryanair,0
vuelos,0
salen,0
madrid,0
alicante,0
monton,0
sitios,0
euros,0
rt,0
alegrar,1
dia,0
alguien,0
temporal,0
galicia,0
expresso,0
hogwarts,0
cancelado,-1
ryanair,0
ofrece,1
vuelos,0
lowcost,1
llegar,1
deberiamos,0
tener,0
vida,1
afortunado,1
gracias,1
cuidar,0
cada,0
detalle,1
pilotos,0
dicen,0
basta,-1
ryanair,0
paran,-1
viernes,0
aviacionenargentina,0
pues,0
si,1
confirmar,1
puse,1
tuit,0
andaban,0
igual,1
despistados,-1
pasajeros,0
pudimos,0
bajar,-1
hora,0
despues,1
basura,-1
servicio,0
volar,0
europa,0
avianca,0
senor,0
miguel,0
angel,1
iberia,0
express,1
abre,1
facil,1
horas,0
tongo,0
estimados,0
intentando,1
hacer,0
checkin,1
online,0
vuelo,0
madridbuenos,0
aires,0
jueves,0
viaj,0
joderque,-1
potra,0
apreciados,1
senores,0
llevo,1
meses,0
intentando,1
actualizar,1
perfil,0
iberia,0
plus,1
poner,1
prefere,1
h,0
hora,0
inicial,0
vuelo,0
mierdas,-1
adelantan,-1
seguiamos,0
fil,0
consultaremos,0
oraculo,0
ryanair,0
vivo,1
miedo,-1
ryanair,0
cancelen,-1
vuelos,0
poquito,-1
fio,0
prioridad,1
ninos,0
embarque,0
barcelona,0
r,0
mundo,0
sabemos,1
si,1
cancela,-1
vuelo,0
gracias,1
trabajadores,0
iberia,0
aeropuerto,0
elprat,0
convocan,1
huelga,-1
hoy,0
problemas,-1
informaticos,1
debe,0
pagar,1
cliente,0
vblog,0
viajamos,0
londres,0
sky,0
garden,0
cancelan,-1
vuelo,0
ryanair,0
via,0
imposible,-1
indicar,1
tipo,0
documento,0
id,0
hace,0
reserva,1
via,0
web,0
iphone,0
descuento,0
residente,0
joderia,-1
ser,1
perder,-1
maleta,0
sabiendo,1
camino,-1
chicles,0
responsables,1
to,0
rayada,0
hola,0
necesito,-1
urgentemente,-1
hablar,1
ustedes,0
ryanair,0
limites,1
pues,0
enteraremos,0
aeropuerto,0
quedemos,1
tierra,0
tambien,1
puedes,1
hacer,0
trueque,0
alguien,0
viaje,0
solitario,0
siempre,0
almas,0
caritativas,1
acuerdo,1
mejor,1
creo,-1
necesario,-1
entrar,0
ibe,0
norwegian,0
desafia,-1
iberia,0
lanza,1
vuelos,0
madrid,0
eeuu,0
prepara,1
asalto,-1
latinoamerica,0
davidpagep,0
lufthansa,0
alza,0
liderazgo,1
pasajeros,0
europa,0
desbanca,0
ryanair,0
noticias,0
aerolineas,0
revista,0
d,0
pedazo,0
azafata,0
vuela,0
muchisimo,1
mejor,1
pues,0
volvemos,1
comprar,-1
spanair,0
volando,0
voy,1
volando,0
vengo,0
boeing,0
ryanair,0
nuevecito,1
ryanair,0
seguimos,0
siendo,0
mujeres,1
cambiamos,0
panales,0
ahora,1
mismo,1
mando,-1
dm,0
gracias,1
realmente,1
iberia,0
iag,0
pertenecen,0
iberia,0
british,0
airways,0
vueling,0
enhorabuena,0
accion,1
cantabria,0
siempre,0
humeda,0
travel,0
ryanair,0
aeropuerto,0
seveballesteros,0
boeing,0
santander,0
lufthansa,0
supera,1
ryanair,0
liderazgo,1
pasajeros,0
europa,0
via,0
enchufate,0
huevon,-1
dedcendio,0
iberia,0
buenas,1
tardes,0
posible,1
servicio,0
ib,0
plus,1
oro,0
mas,1
minutos,0
espera,-1
consult,0
viajar,0
iberia,0
okno,-1
vamos,1
morir,-1
ahora,1
slot,0
minutos,0
verguenza,-1
indemnizacion,1
mepasoalave,0
vivaelave,1
habeis,1
ganado,1
nuevo,1
pasajero,0
volotea,0
quiere,1
ofertar,1
asturias,0
practicamente,1
mismos,1
vuelos,0
ryanair,0
cantabria,0
entiendo,1
robaron,-1
vuelo,0
madrid,0
arribar,0
santiago,0
tan,0
lindo,0
llegar,1
chile,0
pais,0
ladrones,0
jajaja,1
tutoriale,0
extremo,-1
squad,0
battles,0
necesito,-1
paso,0
elite,0
borrar,-1
cache,0
ordenador,1
telefono,0
tablet,0
errores,-1
diferentes,0
sitios,0
nunca,-1
puedo,1
terminar,0
proceso,0
hoy,0
sido,0
dia,0
fantastico,1
seminario,0
japon,0
malaga,0
ceav,0
oficima,0
turismo,0
japon,0
iberia,0
realizando,1
vuelo,0
madridmexico,0
avios,0
acumulados,-1
compra,-1
cuento,0
fisicamente,0
resumiendo,0
vacilo,0
asturianos,0
co,0
dsd,0
luego,-1
bravo,1
ibb,0
casi,0
tan,0
bueno,1
cqando,0
hice,1
reclamacion,-1
pasaron,0
anos,1
pidiendome,0
documentos,0
l,0
retraso,-1
mas,1
iberiaestoy,0
dentro,0
avion,0
madvgo,0
salida,0
dicen,0
megafoni,0
sindicato,0
acusa,-1
ryanair,0
publicidade,0
enganosa,-1
recrutamento,0
low,1
cost,0
personal,0
piola,0
vacaciones,0
plantilla,0
ryanair,0
espana,0
une,1
propios,0
sindicatos,0
frenar,1
practicas,1
laborales,0
low,1
c,0
iberia,0
va,0
dar,0
infarto,-1
cualquier,0
dia,0
redios,0
cuestion,0
dinero,1
dos,0
dias,0
mareado,-1
dar,0
solucion,1
alguna,-1
simplemente,0
pues,0
toca,0
fastidiarse,-1
iberia,0
gane,1
dinero,1
manos,0
llenas,0
ver,0
si,1
ambas,0
empresas,0
detalles,1
gente,0
parada,0
alguna,-1
vez,0
sindicatos,0
convocan,1
huelga,-1
colectivo,-1
tierra,0
ryanair,0
espana,0
diciembre,0
igual,1
iberia,0
nefasta,-1
ahora,1
distintas,-1
ahora,1
iberia,0
perteneces,1
iag,0
vienes,0
visitar,0
autoretrobcn,0
barcelona,0
pierdas,-1
descuentos,0
transporte,0
alojamiento,0
pena,-1
espero,-1
cubran,0
disculpen,-1
incita,-1
unas,0
vacaciones,0
roma,0
vacacionesdeamigas,0
holaeuropa,0
si,1
hecho,1
reporte,-1
codigo,0
web,0
ninguna,-1
informacion,1
maleta,0
buen,1
intento,1
pilotos,0
ryanair,0
irlanda,0
italia,0
alemania,0
convocan,1
huelgas,-1
via,0
anoche,0
intento,1
pagar,1
pasaje,0
puedo,1
veo,0
ofertas,1
imposible,-1
pagar,1
ryanair,0
desconvoca,-1
huelga,-1
diciembre,0
muchas,1
gracias,1
informacion,1
tan,0
util,1
actualizada,1
spanair,0
clickair,0
sabeis,1
tit,0
da,0
igual,1
jamas,-1
volare,0
vez,0
uds,0
prefiero,1
ir,0
nadando,0
mallorca,0
calarme,0
si,1
confirmo,1
contacto,0
serviberia,0
literalmente,1
ver,0
huelga,-1
co,0
mas,1
iberia,0
express,1
amigo,1
feliz,1
ano,1
visto,0
ninos,0
llorar,-1
hambre,-1
enfermos,-1
podian,1
tomar,0
medicacion,0
abuelos,0
agotados,-1
desesperados,0
preso,0
esempio,0
da,0
todavia,0
estais,0
tiempo,0
visitar,0
magnifica,0
exposicion,0
conmemorativa,1
centenario,0
iberia,0
merece,1
pena,-1
placer,1
saludos,1
senora,0
paso,0
lista,1
tal,0
estan,0
cosas,0
quiso,1
viaje,0
mas,1
largo,1
sido,0
mas,1
enferme,-1
culpa,-1
iberia,0
comida,1
buenas,1
dado,0
datos,0
dm,0
saludo,1
pasotismo,0
brutal,1
frenazo,-1
ryanair,0
espana,0
low,1
cost,0
crece,1
mitad,-1
cancelaciones,-1
via,0
si,1
luego,-1
favorito,1
ojala,-1
renovasen,0
gracias,1
responder,1
sabemos,1
hacer,0
haga,0
aerolinea,0
iberia,0
inaugura,1
recien,1
remodelada,1
sala,0
velazquez,0
ampliando,1
superficie,0
ciento,0
mejora,1
confio,0
san,0
ryanair,0
jajajaja,1
sonando,0
ahora,1
hits,1
radio,0
musica,1
pop,0
dance,0
latino,0
rock,0
s,0
s,0
nowplaying,0
heroes,0
silencio,0
iberia,0
sum,0
pueden,1
contestar,0
mensajes,0
atencion,1
hs,0
deja,-1
bastante,1
desear,0
toda,0
aerolinea,0
impresentables,-1
jornada,0
tensa,0
aeropuerto,0
santiago,0
compostela,0
retrasos,-1
mas,1
seis,0
horas,0
volar,0
ayer,-1
atencion,1
debido,0
gente,0
arrecha,0
venezuela,0
sera,0
narcocomunistas,0
malandros,0
colectivos,0
pk,0
habeis,1
respondido,1
habeis,1
aportado,1
informacion,1
localizacion,0
maleta,0
retencion,0
nombre,0
hacer,0
liquidarlo,0
dejeis,-1
retenerlo,0
gracias,1
mision,1
imposible,-1
solicitar,0
facturas,0
traves,0
web,0
tal,0
efecto,0
error,-1
caracteres,0
imagen,0
veces,0
devir,-1
iberia,0
pandemic,-1
legacy,0
temporada,0
color,0
amarillo,0
laboresparaninos,0
vuelvo,0
llamar,0
dicen,0
vuelo,0
confirmado,1
va,0
salir,0
parece,0
comprenden,0
aguantar,-1
vuelos,0
mas,1
turista,0
normal,0
pues,0
conociendo,0
ryanair,0
compensaran,0
lado,0
espero,-1
seguridad,0
atencion,1
cliente,0
chicxs,0
tozudos,0
tiran,-1
toalla,0
consiguen,0
solucionar,1
peticion,0
cliente,0
b,0
ryanair,0
contrataca,-1
iberia,0
express,1
lanza,1
billetes,1
rebajados,0
menos,-1
euros,0
mira,0
debo,0
esperar,-1
mas,1
horas,0
debe,0
ser,1
dias,0
intentando,1
solucionar,1
poblema,-1
parecen,0
pocos,-1
antenacom,0
iberia,0
express,1
celebra,1
quinto,0
aniversario,1
lanzando,1
billetes,1
euros,0
via,0
viajestic,0
conoceis,0
horrible,-1
web,0
renfe,0
pues,0
iberia,0
tambien,1
puto,-1
horrible,-1
mecagon,0
muelas,0
cosa,0
mala,-1
dar,0
credibilidad,1
exilidados,0
politicos,0
europa,0
hoy,0
dia,0
vuelos,0
ryanair,0
euros,0
hola,0
mirando,0
calculadora,0
avios,0
sale,1
clase,1
azul,0
turista,0
completa,1
encuentro,1
sig,0
claro,1
idea,0
estupenda,1
despues,1
mas,1
minutos,0
esperando,-1
maleta,0
seguir,0
pasando,0
noche,0
re,0
dan,0
asientos,0
vas,0
colgado,0
ala,0
consecuencias,-1
cancelaciones,-1
vuelos,0
caso,-1
ryanair,0
via,0
jajaja,1
vuelos,0
palma,0
madrid,0
barcelona,0
enero,0
ryanair,0
estan,0
precio,0
jaja,1
si,1
puede,1
ser,1
tambien,1
mismos,1
robaron,-1
empresa,0
casualidad,1
empleados,0
aerolineas,0
hablar,1
iberia,0
cobrais,-1
libras,0
asiento,0
habeis,1
quitado,-1
prioridad,1
perdonare,1
jamas,-1
digas,0
insultando,-1
sfler,0
unico,1
das,0
turra,0
ceje,0
ceoees,0
premian,0
iberia,0
nissan,0
contribucion,1
desarrollo,1
empresarial,0
japon,0
espana,0
piloto,0
hoy,0
lcg,0
dice,0
peso,0
avion,0
equivale,1
elefantes,0
relajemos,1
olvidelos,-1
problemas,-1
ryanair,0
mercados,0
autorregulandose,0
parece,0
vergonzoso,-1
pasotismo,0
descomunal,-1
parte,0
mas,1
personas,0
haciendo,0
c,0
pues,0
ayer,-1
aeropuerto,0
malaga,0
senor,0
decidio,1
salirse,0
avion,0
ryanair,0
tomar,0
fresco,0
ala,0
mejor,1
si,1
atender,1
caprichos,-1
pasajeros,0
gracias,1
contestar,0
solucionar,1
comunitymanager,0
twitter,0
supero,0
atencion,1
telefonica,0
saludos,1
vamos,1
unidos,1
call,0
center,0
encontra,0
injusticia,-1
dudas,-1
cuento,0
historia,0
nacio,0
avion,0
felicidades,1
menos,-1
decencia,0
poner,1
musiquita,1
aplaudir,1
palurdos,0
at,0
buenas,1
noches,1
hoy,0
tarde,-1
teniamos,0
haber,1
cogido,-1
vuelo,0
lamentablemente,-1
pareja,1
urg,0
ryanair,0
revienta,0
black,0
friday,0
lanza,1
billetes,1
euros,0
iberiaexpress,0
lanza,1
oferta,1
billetes,1
precios,0
tan,0
elevados,0
respecto,1
iberia,0
diferencia,0
low,1
cost,0
clase,1
business,0
iberia,0
hoy,0
hace,0
mes,0
dos,0
dias,0
esperamos,-1
ponga,1
contacto,0
pe,0
borra,-1
llama,0
spam,0
comentarios,0
quejo,-1
mal,-1
servicio,0
perdieron,-1
male,-1
aprensiva,-1
vole,0
spanair,0
menorca,0
menos,-1
mes,0
despues,1
accidente,-1
baraja,0
fijo,0
comida,1
mierda,-1
ryanair,0
si,1
menos,-1
dieran,0
gratis,1
buenos,1
precios,0
iberia,0
express,1
tener,0
cuenta,0
linea,0
express,1
cubre,0
solo,-1
rutas,0
iberia,0
ryanair,0
pone,1
ofertas,1
vuelos,0
black,0
friday,0
todas,0
ciudades,0
menos,-1
malaga,0
mato,-1
viaje,0
iberia,0
hace,0
anos,1
dio,1
miedo,-1
hecho,1
senora,0
iba,-1
lado,0
puso,1
rezar,0
despegar,0
ajajajja,1
gracias,1
h,0
media,0
retraso,-1
vuelo,0
conexion,1
bilbao,0
perfecto,1
huelga,-1
iberia,0
navidad,0
vez,0
corazon,1
dentro,0
em,0
puno,0
ver,0
si,1
quedamos,1
tierra,0
siempre,0
elig,0
ver,0
mas,1
alla,0
rutas,0
ryanair,0
proponemos,0
mega,0
rutas,0
experimentar,0
quiero,1
decir,0
si,1
mediaset,0
decidiese,1
gestmiusic,0
shine,0
iberia,0
produciese,0
gh,0
maico,0
vaya,0
cogiendo,1
iberia,0
vuelva,0
caminando,0
hizo,-1
camino,-1
pie,0
galagh,0
hola,0
acabo,-1
enviaros,0
dm,0
informeis,1
reclamar,-1
gastos,-1
generados,0
retraso,-1
ent,0
entiendo,1
vuelo,0
salga,0
hora,0
retraso,-1
ocurrido,0
cosas,0
pasan,0
enti,0
pues,0
envidia,-1
billete,1
barato,1
ryanair,0
apuntarte,-1
precioso,1
puedo,1
hacer,0
check,1
in,0
on,0
line,0
vuelo,0
manana,0
pmi,0
alc,0
ib,0
vueling,0
podeis,1
confirmar,1
motivo,1
saludos,1
persona,0
afectada,-1
hablado,0
hacen,0
roben,-1
interior,0
equipaje,0
agosto,0
terminen,0
gestion,0
diciembre,0
poniendo,1
pr,0
ano,1
volado,0
veces,0
ryanair,0
ver,0
regalan,1
pin,0
mejorando,1
experiencia,0
clientes,0
presentan,0
nuevas,1
ofertas,1
aeropuertos,0
mire,0
precios,0
aireurope,0
sale,1
mas,1
facil,1
ir,0
san,0
andres,0
cartagena,0
hora,0
vuelo,0
puedo,1
facturar,0
equipaje,0
mientras,0
respeten,-1
horas,0
descanso,-1
alguno,-1
iberia,0
qen,0
fin,1
segun,0
tanta,1
paso,0
ano,1
contestan,0
deben,0
darle,0
nueva,1
lamentable,-1
chile,0
dan,0
pagina,0
web,0
opcion,1
pagar,1
pasajes,0
cuotas,0
hice,1
hora,0
retraso,-1
embarcar,0
oporto,1
madrid,0
ninguna,-1
explicacion,0
pasais,0
ryanair,0
luce,0
vista,0
aerea,0
continua,1
mismo,1
problema,-1
mira,0
listos,0
temporada,0
alta,1
politicas,0
letras,0
pequenas,0
siempre,0
sido,0
asi,0
dos,0
vuelos,0
llamo,0
nadie,0
comunico,0
empresas,0
correo,0
electr,0
pasajero,0
aerolinea,0
ryanair,0
ala,0
avion,0
cansado,-1
esperar,-1
salir,0
dia,0
oi,0
azafata,0
dejan,-1
llevar,1
gafas,0
solo,-1
lentillas,0
resto,-1
companias,0
